date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:01:39	194771/194771	---M--	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:30%20GMT	http://andreaazzola.com/resource?id=eef7a2b1-8ab8-48f9-b490-395cb0240b7d	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/resource1695.html	(from http://andreaazzola.com/path-to-financial-independence/)
19:01:39	79153/79153	---M--	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:30%20GMT	http://andreaazzola.com/resource?id=35a0565d-8f32-43a3-8334-fa0dc64144f1	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/resource3f03.html	(from http://andreaazzola.com/getupandcode-podcast-review/)
19:01:40	29137/29137	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:30%20GMT	http://andreaazzola.com/it/indipendenza-finanziaria-la-strada/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/it/indipendenza-finanziaria-la-strada/index.html	(from http://andreaazzola.com/path-to-financial-independence/)
19:01:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Jul%202025%2017:01:33%20GMT	http://andreaazzola.com/post/personal-branding-introduction	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/post/personal-branding-introduction.42.delayed	(from http://andreaazzola.com/luck-surface-area/)
19:01:40	104412/104412	---M--	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:31%20GMT	http://andreaazzola.com/resource?id=1094fb00-cc60-4b2d-a427-44fee83372e7	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/resourceec01.html	(from http://andreaazzola.com/luck-surface-area/)
19:01:42	25865/25865	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:33%20GMT	http://andreaazzola.com/it/luck-surface-area/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/it/luck-surface-area/index.html	(from http://andreaazzola.com/luck-surface-area/)
19:01:42	30274/30274	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:34%20GMT	http://andreaazzola.com/personal-branding-introduction	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/personal-branding-introduction.html	(from http://andreaazzola.com/luck-surface-area/)
19:01:43	16540/16540	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:36%20GMT	http://andreaazzola.com/category/personal-branding	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/personal-branding.html	(from http://andreaazzola.com/luck-surface-area/)
19:01:44	2276/2276	---M-Z	200	added ('OK')	text/css	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/Scripts/highlight.js/styles/default.css	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/Scripts/highlight.js/styles/default.css	(from http://andreaazzola.com/aspnet-vnext-mac-os-omnisharp-kulture/)
19:01:44	31858/31858	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:37%20GMT	http://andreaazzola.com/it/aspnet-vnext-mac-os-omnisharp-kulture/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/it/aspnet-vnext-mac-os-omnisharp-kulture/index.html	(from http://andreaazzola.com/aspnet-vnext-mac-os-omnisharp-kulture/)
19:01:44	16780/16780	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Jul%202025%2017:01:37%20GMT	http://andreaazzola.com/category/salesforcecom	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/salesforcecom.46.delayed	(from http://andreaazzola.com/aspnet-vnext-mac-os-omnisharp-kulture/)
19:01:45	7725/7725	---M--	200	added ('OK')	image/png	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/images/posts/aspnet_sublime_pkgmng_kulture.png	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/images/posts/aspnet_sublime_pkgmng_kulture.png	(from http://andreaazzola.com/aspnet-vnext-mac-os-omnisharp-kulture/)
19:01:46	8872/8872	---M--	200	added ('OK')	image/png	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/images/posts/aspnet_sublime_pkgmng_omnisharp.png	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/images/posts/aspnet_sublime_pkgmng_omnisharp.png	(from http://andreaazzola.com/aspnet-vnext-mac-os-omnisharp-kulture/)
19:01:46	16786/16786	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Jul%202025%2017:01:39%20GMT	http://andreaazzola.com/images/posts/aspnet_sublime_helloweb.png	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/images/posts/aspnet_sublime_helloweb.49.delayed	(from http://andreaazzola.com/aspnet-vnext-mac-os-omnisharp-kulture/)
19:01:47	17138/17138	---M-Z	200	added ('OK')	application/x-javascript	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/Scripts/highlight.js/highlight.pack.js	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/Scripts/highlight.js/highlight.pack.js	(from http://andreaazzola.com/aspnet-vnext-mac-os-omnisharp-kulture/)
19:02:02	121770/121770	---M--	200	added ('OK')	image/jpeg	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/Images/posts/ergodox_side.jpg	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/Images/posts/ergodox_side.jpg	(from http://andreaazzola.com/ergodox-ergonomic-keyboard-review/)
19:02:02	78267/78267	---M--	200	added ('OK')	image/jpeg	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/Images/posts/ergodox_connectivity.jpg	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/Images/posts/ergodox_connectivity.jpg	(from http://andreaazzola.com/ergodox-ergonomic-keyboard-review/)
19:02:03	16119/16119	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:55%20GMT	http://andreaazzola.com/category/ergonomic	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/ergonomic.html	(from http://andreaazzola.com/ergodox-ergonomic-keyboard-review/)
19:02:03	98059/98059	---M--	200	added ('OK')	image/jpeg	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/Images/posts/ergodox_front.jpg	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/Images/posts/ergodox_front.jpg	(from http://andreaazzola.com/ergodox-ergonomic-keyboard-review/)
19:02:04	71608/71608	---M--	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:56%20GMT	http://andreaazzola.com/resource?id=73deb6aa-04af-4eef-9451-38eceeb59d39	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/resource6e6a.html	(from http://andreaazzola.com/personal-branding-introduction/)
19:02:06	30739/30739	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:56%20GMT	http://andreaazzola.com/it/introduzione-personal-branding/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/it/introduzione-personal-branding/index.html	(from http://andreaazzola.com/personal-branding-introduction/)
19:02:06	124937/124937	---M--	200	added ('OK')	image/jpeg	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/Images/posts/ergodox_aerial.jpg	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/Images/posts/ergodox_aerial.jpg	(from http://andreaazzola.com/ergodox-ergonomic-keyboard-review/)
19:02:20	91605/91605	---M--	200	added ('OK')	image/jpeg	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/images/posts/filcomajestouch_back.jpg	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/images/posts/filcomajestouch_back.jpg	(from http://andreaazzola.com/review-filco-majestouch2-tenkeyless-ninja/)
19:02:25	108626/108626	---M--	200	added ('OK')	image/jpeg	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/images/posts/filcomajestouch_lights.jpg	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/images/posts/filcomajestouch_lights.jpg	(from http://andreaazzola.com/review-filco-majestouch2-tenkeyless-ninja/)
19:02:25	128216/128216	---M--	200	added ('OK')	image/jpeg	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/images/posts/filcomajestouch_side.jpg	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/images/posts/filcomajestouch_side.jpg	(from http://andreaazzola.com/review-filco-majestouch2-tenkeyless-ninja/)
19:02:25	116278/116278	---M--	200	added ('OK')	image/jpeg	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/images/posts/filcomajestouch_foot.jpg	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/images/posts/filcomajestouch_foot.jpg	(from http://andreaazzola.com/review-filco-majestouch2-tenkeyless-ninja/)
19:02:26	16780/16780	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Jul%202025%2017:02:19%20GMT	http://andreaazzola.com/category/ninja	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/ninja.56.delayed	(from http://andreaazzola.com/review-filco-majestouch2-tenkeyless-ninja/)
19:02:28	32678/32678	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:02:20%20GMT	http://andreaazzola.com/it/logging-nlog-sqlite/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/it/logging-nlog-sqlite/index.html	(from http://andreaazzola.com/logging-nlog-sqlite/)
19:02:28	4194/4194	---M--	200	added ('OK')	image/png	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/Images/posts/nlogsqlite_nlog.png	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/Images/posts/nlogsqlite_nlog.png	(from http://andreaazzola.com/logging-nlog-sqlite/)
19:02:29	6247/6247	---M--	200	added ('OK')	image/png	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/Images/posts/nlogsqlite_sqlite.png	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/Images/posts/nlogsqlite_sqlite.png	(from http://andreaazzola.com/logging-nlog-sqlite/)
19:02:29	3620/3620	---M--	200	added ('OK')	image/png	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/Images/posts/nlogsqlite_nlog-cfg.png	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/Images/posts/nlogsqlite_nlog-cfg.png	(from http://andreaazzola.com/logging-nlog-sqlite/)
19:02:30	22406/22406	---M--	200	added ('OK')	image/png	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/Images/posts/nlogsqlite_love.png	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/Images/posts/nlogsqlite_love.png	(from http://andreaazzola.com/logging-nlog-sqlite/)
19:02:30	21504/21504	---M--	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:02:23%20GMT	http://andreaazzola.com/resource?id=91ae0ec9-5a5f-4046-882e-0724d7875675	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/resource204d.html	(from http://andreaazzola.com/mavensmate-unable-github-windows/)
19:02:32	4630/4630	---M--	200	added ('OK')	image/png	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/Images/posts/pomodoro_pomodairo-collapsed.png	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/Images/posts/pomodoro_pomodairo-collapsed.png	(from http://andreaazzola.com/pomodoro-apps/)
19:02:32	11178/11178	---M--	200	added ('OK')	image/png	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/Images/posts/pomodoro_pomodairo.png	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/Images/posts/pomodoro_pomodairo.png	(from http://andreaazzola.com/pomodoro-apps/)
19:02:33	12959/12959	---M--	200	added ('OK')	image/png	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/Images/posts/pomodoro_focusbooster.png	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/Images/posts/pomodoro_focusbooster.png	(from http://andreaazzola.com/pomodoro-apps/)
19:02:34	10304/10304	---M--	200	added ('OK')	image/png	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/Images/posts/pomodoro_focusbooster-collapsed.png	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/Images/posts/pomodoro_focusbooster-collapsed.png	(from http://andreaazzola.com/pomodoro-apps/)
19:02:35	16119/16119	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:02:27%20GMT	http://andreaazzola.com/category/time-management	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/time-management.html	(from http://andreaazzola.com/pomodoro-apps/)
19:02:36	32014/32014	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:02:29%20GMT	http://andreaazzola.com/it/multitasking-umano/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/it/multitasking-umano/index.html	(from http://andreaazzola.com/human-multitasking/)
19:02:36	18461/18461	---M--	200	added ('OK')	image/png	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/Images/posts/pomodoro_tomighty-windows.png	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/Images/posts/pomodoro_tomighty-windows.png	(from http://andreaazzola.com/pomodoro-apps/)
19:02:36	14979/14979	---M--	200	added ('OK')	image/png	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/Images/posts/pomodoro_tomighty-mac.png	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/Images/posts/pomodoro_tomighty-mac.png	(from http://andreaazzola.com/pomodoro-apps/)
19:02:39	98944/98944	---M--	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:02:30%20GMT	http://andreaazzola.com/resource?id=5822d560-d3ed-48e8-88b4-5d510acff456	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/resourcef5d5.html	(from http://andreaazzola.com/human-multitasking/)
19:02:39	16780/16780	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Jul%202025%2017:02:31%20GMT	http://andreaazzola.com/category/javascript	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/javascript.64.delayed	(from http://andreaazzola.com/transform-sentence-slug-js/)
19:02:40	153534/153534	---M--	200	added ('OK')	image/jpeg	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/images/posts/filcomajestouch_workstation.jpg	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/images/posts/filcomajestouch_workstation.jpg	(from http://andreaazzola.com/review-filco-majestouch2-tenkeyless-ninja/)
19:02:41	16085/16085	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:02:34%20GMT	http://andreaazzola.com/category/seo	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/seo.html	(from http://andreaazzola.com/seo-asp-net-routing/)
19:02:43	76287/76287	---M--	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:02:35%20GMT	http://andreaazzola.com/resource?id=a9ccd316-c4c8-4200-bfc6-9e4793e6ae84	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/resource7acd.html	(from http://andreaazzola.com/asus-eeepc-1201ha/)
19:02:44	16464/16464	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:02:35%20GMT	http://andreaazzola.com/category/gears	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/gears.html	(from http://andreaazzola.com/asus-eeepc-1201ha/)
19:02:47	31888/31888	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:02:39%20GMT	http://andreaazzola.com/it/javascript-submit-post-form-data/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/it/javascript-submit-post-form-data/index.html	(from http://andreaazzola.com/post-data-js/)
19:02:51	75442/75442	---M--	200	added ('OK')	image/jpeg	etag:%22081a7faa235d01:0%22	http://andreaazzola.com/images/posts/sennheiser-hd-25-review.jpg	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/images/posts/sennheiser-hd-25-review.jpg	(from http://andreaazzola.com/sennheiser-hd-25-review/)
19:02:52	329/329	---M--	302	error ('Found')	text/html	date:Wed,%2002%20Jul%202025%2017:02:45%20GMT	http://andreaazzola.com/out/macchine-sottovuoto-alimenti	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/out/macchine-sottovuoto-alimenti.69.delayed	(from http://andreaazzola.com/it/preparazione-pasti-sacchetti-facile-veloce/)
19:02:52	195/195	---M--	302	error ('Found')	text/html	date:Wed,%2002%20Jul%202025%2017:02:45%20GMT	http://andreaazzola.com/out/sigilla-sacchetti-200mm-professionale	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/out/sigilla-sacchetti-200mm-professionale.6a.delayed	(from http://andreaazzola.com/it/preparazione-pasti-sacchetti-facile-veloce/)
19:02:53	194/194	---M--	302	error ('Found')	text/html	date:Wed,%2002%20Jul%202025%2017:02:45%20GMT	http://andreaazzola.com/out/flaem-nuova-aco1066-alimenti-trasparente	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/out/flaem-nuova-aco1066-alimenti-trasparente.6b.delayed	(from http://andreaazzola.com/it/preparazione-pasti-sacchetti-facile-veloce/)
